Datetime,Z_m+,DO
2020-10-15,12.0,9.635993309047619
2020-10-15,12.5,9.635993309047619
2020-10-15,13.0,9.635475494285714
2020-10-15,13.5,9.635993309047619
2020-10-15,14.0,9.63495767952381
2020-10-15,14.5,9.634439864761905
2020-10-15,15.0,9.63495767952381
2020-10-15,15.5,9.63288642047619
2020-10-15,16.0,9.631332976190476
2020-10-15,16.5,9.629261717142857
2020-10-15,17.0,9.624601384285715
2020-10-16,1.0,9.677912767727273
2020-10-16,1.5,9.678407045454547
2020-10-16,2.0,9.675935656818181
2020-10-16,2.5,9.672475712727273
2020-10-16,3.0,9.668521490909091
2020-10-16,3.5,9.667038657727272
2020-10-16,4.0,9.667532935454544
2020-10-16,4.5,9.663578713636362
2020-10-16,5.0,9.662095880454546
2020-10-16,5.5,9.661601602727274
2020-10-16,6.0,9.659624491818182
2020-10-16,6.5,9.658141658636364
2020-10-16,7.0,9.657153103181816
2020-10-16,7.5,9.65567027
2020-10-16,8.0,9.654187436818182
2020-10-16,8.5,9.653198881363636
2020-10-16,9.0,9.650727492727272
2020-10-16,9.5,9.648750381818182
2020-10-16,10.0,9.650727492727272
2020-10-16,10.5,9.645784715454544
2020-10-16,11.0,9.64479616
2020-10-16,11.5,9.645290437727272
2020-10-16,12.0,9.643807604545456
2020-10-16,12.5,9.645784715454544
2020-10-16,13.0,9.646278993181816
2020-10-16,13.5,9.646773270909092
2020-10-16,14.0,9.645784715454544
2020-10-16,14.5,9.64479616
2020-10-16,15.0,9.640347660454545
2020-10-16,15.5,9.641830493636363
2020-10-16,16.0,9.642819049090908
2020-10-16,16.5,9.641830493636363
2020-10-16,17.0,9.635404883181817
2020-10-17,1.0,9.718196402499998
2020-10-17,1.5,9.718649490416665
2020-10-17,2.0,9.715930962916666
2020-10-17,2.5,9.714571699166665
2020-10-17,3.0,9.713665523333333
2020-10-17,3.5,9.713665523333333
2020-10-17,4.0,9.710946995833334
2020-10-17,4.5,9.710946995833334
2020-10-17,5.0,9.710946995833334
2020-10-17,5.5,9.707775380416665
2020-10-17,6.0,9.707775380416665
2020-10-17,6.5,9.707322292499999
2020-10-17,7.0,9.706416116666666
2020-10-17,7.5,9.707322292499999
2020-10-17,8.0,9.707322292499999
2020-10-17,8.5,9.709134644166667
2020-10-17,9.0,9.707775380416665
2020-10-17,9.5,9.70868155625
2020-10-17,10.0,9.708228468333333
2020-10-17,10.5,9.706416116666665
2020-10-17,11.0,9.703697589166667
2020-10-17,11.5,9.705056852916666
2020-10-17,12.0,9.707775380416665
2020-10-17,12.5,9.706416116666665
2020-10-17,13.0,9.705509940833332
2020-10-17,13.5,9.704150677083334
2020-10-17,14.0,9.700979061666667
2020-10-17,14.5,9.701432149583333
2020-10-17,15.0,9.703697589166667
2020-10-17,15.5,9.701885237499999
2020-10-17,16.0,9.690558039583333
2020-10-17,16.5,9.683761720833333
2020-10-17,17.0,9.678324665833333
2020-10-18,1.0,9.889463635
2020-10-18,1.5,9.887651283333334
2020-10-18,2.0,9.885838931666665
2020-10-18,2.5,9.886745107500001
2020-10-18,3.0,9.884026579999999
2020-10-18,3.5,9.880401876666665
2020-10-18,4.0,9.879495700833333
2020-10-18,4.5,9.879495700833333
2020-10-18,5.0,9.878589525
2020-10-18,5.5,9.878589525
2020-10-18,6.0,9.879495700833333
2020-10-18,6.5,9.876777173333334
2020-10-18,7.0,9.875870997499998
2020-10-18,7.5,9.873152469999999
2020-10-18,8.0,9.874058645833333
2020-10-18,8.5,9.872246294166665
2020-10-18,9.0,9.871340118333332
2020-10-18,9.5,9.8704339425
2020-10-18,10.0,9.872246294166667
2020-10-18,10.5,9.871340118333332
2020-10-18,11.0,9.873152469999999
2020-10-18,11.5,9.872246294166667
2020-10-18,12.0,9.8704339425
2020-10-18,12.5,9.871340118333332
2020-10-18,13.0,9.867715415000001
2020-10-18,13.5,9.868621590833333
2020-10-18,14.0,9.868621590833333
2020-10-18,14.5,9.867715415000001
2020-10-18,15.0,9.866809239166665
2020-10-18,15.5,9.8649968875
2020-10-18,16.0,9.863184535833332
2020-10-18,16.5,9.8649968875
2020-10-18,17.0,9.863184535833332
2020-10-19,1.0,10.077948208333334
2020-10-19,1.5,10.078552325555554
2020-10-19,2.0,10.076135856666667
2020-10-19,2.5,10.074927622222223
2020-10-19,3.0,10.074323505
2020-10-19,3.5,10.074323505
2020-10-19,4.0,10.07190703611111
2020-10-19,4.5,10.070094684444443
2020-10-19,5.0,10.070094684444443
2020-10-19,5.5,10.07190703611111
2020-10-19,6.0,10.070094684444443
2020-10-19,6.5,10.069490567222223
2020-10-19,7.0,10.070094684444443
2020-10-19,7.5,10.070094684444443
2020-10-19,8.0,10.068886449999999
2020-10-19,8.5,10.068282332777779
2020-10-19,9.0,10.068886449999999
2020-10-19,9.5,10.068886449999999
2020-10-19,10.0,10.066469981111112
2020-10-19,10.5,10.067074098333332
2020-10-19,11.0,10.06586586388889
2020-10-19,11.5,10.067074098333332
2020-10-19,12.0,10.06586586388889
2020-10-19,12.5,10.06586586388889
2020-10-19,13.0,10.063449395
2020-10-19,13.5,10.062241160555555
2020-10-19,14.0,10.063449395
2020-10-19,14.5,10.062845277777777
2020-10-19,15.0,10.060428808888888
2020-10-19,15.5,10.06103292611111
2020-10-19,16.0,10.062241160555555
2020-10-19,16.5,10.062241160555555
2020-10-19,17.0,10.060428808888888
2020-10-20,1.0,10.196539045652173
2020-10-20,1.5,10.19606625826087
2020-10-20,2.0,10.19181117173913
2020-10-20,2.5,10.19039280956522
2020-10-20,3.0,10.19039280956522
2020-10-20,3.5,10.185664935652174
2020-10-20,4.0,10.18519214826087
2020-10-20,4.5,10.184719360869565
2020-10-20,5.0,10.18424657347826
2020-10-20,5.5,10.181409849130434
2020-10-20,6.0,10.176209187826087
2020-10-20,6.5,10.17762755
2020-10-20,7.0,10.177154762608696
2020-10-20,7.5,10.172899676086955
2020-10-20,8.0,10.172426888695652
2020-10-20,8.5,10.171008526521739
2020-10-20,9.0,10.171481313913041
2020-10-20,9.5,10.169117376956523
2020-10-20,10.0,10.169590164347825
2020-10-20,10.5,10.168644589565217
2020-10-20,11.0,10.171481313913041
2020-10-20,11.5,10.171481313913041
2020-10-20,12.0,10.169590164347825
2020-10-20,12.5,10.172426888695652
2020-10-20,13.0,10.172899676086955
2020-10-20,13.5,10.177154762608696
2020-10-20,14.0,10.175263613043477
2020-10-20,14.5,10.175736400434783
2020-10-20,15.0,10.169590164347825
2020-10-20,15.5,10.156352117391304
2020-10-20,16.0,10.150205881304348
2020-10-20,16.5,10.142641283043478
2020-10-20,17.0,10.136022259565216
2020-10-21,1.0,10.200735033749998
2020-10-21,1.5,10.19937577
2020-10-21,2.0,10.197110330416667
2020-10-21,2.5,10.195751066666666
2020-10-21,3.0,10.193485627083334
2020-10-21,3.5,10.190314011666665
2020-10-21,4.0,10.190767099583333
2020-10-21,4.5,10.190314011666665
2020-10-21,5.0,10.188954747916666
2020-10-21,5.5,10.189860923749999
2020-10-21,6.0,10.186236220416665
2020-10-21,6.5,10.1857831325
2020-10-21,7.0,10.1857831325
2020-10-21,7.5,10.181252253333332
2020-10-21,8.0,10.18442386875
2020-10-21,8.5,10.18714239625
2020-10-21,9.0,10.186689308333333
2020-10-21,9.5,10.186689308333333
2020-10-21,10.0,10.189860923749999
2020-10-21,10.5,10.192579451250001
2020-10-21,11.0,10.190767099583333
2020-10-21,11.5,10.192126363333335
2020-10-21,12.0,10.193938715
2020-10-21,12.5,10.1966572425
2020-10-21,13.0,10.1966572425
2020-10-21,13.5,10.19801650625
2020-10-21,14.0,10.194391802916666
2020-10-21,14.5,10.198469594166665
2020-10-21,15.0,10.19529797875
2020-10-21,15.5,10.171284319166666
2020-10-21,16.0,10.133224934166668
2020-10-21,16.5,10.079760559999999
2020-10-21,17.0,10.051669109166667
2020-10-22,1.0,10.22520178125
2020-10-22,1.5,10.227014132916667
2020-10-22,2.0,10.2238425175
2020-10-22,2.5,10.222030165833335
2020-10-22,3.0,10.223389429583333
2020-10-22,3.5,10.221577077916665
2020-10-22,4.0,10.218858550416666
2020-10-22,4.5,10.218858550416666
2020-10-22,5.0,10.217499286666666
2020-10-22,5.5,10.21704619875
2020-10-22,6.0,10.2129684075
2020-10-22,6.5,10.2129684075
2020-10-22,7.0,10.212062231666668
2020-10-22,7.5,10.208437528333333
2020-10-22,8.0,10.207078264583332
2020-10-22,8.5,10.204359737083333
2020-10-22,9.0,10.204359737083333
2020-10-22,9.5,10.196204154583334
2020-10-22,10.0,10.182611517083334
2020-10-22,10.5,10.177174462083332
2020-10-22,11.0,10.18442386875
2020-10-22,11.5,10.189860923749999
2020-10-22,12.0,10.18442386875
2020-10-22,12.5,10.174002846666667
2020-10-22,13.0,10.17083123125
2020-10-22,13.5,10.158144769583334
2020-10-22,14.0,10.146817571666666
2020-10-22,14.5,10.110570538333333
2020-10-22,15.0,10.050309845416665
2020-10-22,15.5,9.987330625
2020-10-22,16.0,9.942021833333333
2020-10-22,16.5,9.878589525
2020-10-22,17.0,9.79567443625
2020-10-23,1.0,10.209570248125
2020-10-23,1.5,10.2075313525
2020-10-23,2.0,10.208210984375
2020-10-23,2.5,10.206851720624998
2020-10-23,3.0,10.20345356125
2020-10-23,3.5,10.20345356125
2020-10-23,4.0,10.202773929375
2020-10-23,4.5,10.202773929375
2020-10-23,5.0,10.202094297499999
2020-10-23,5.5,10.19801650625
2020-10-23,6.0,10.198696138125001
2020-10-23,6.5,10.195977610624999
2020-10-23,7.0,10.19529797875
2020-10-23,7.5,10.193259083125
2020-10-23,8.0,10.194618346875
2020-10-23,8.5,10.193938715
2020-10-23,9.0,10.191220187499999
2020-10-23,9.5,10.189860923749999
2020-10-23,10.0,10.187822028125
2020-10-23,10.5,10.18714239625
2020-10-23,11.0,10.185103500624999
2020-10-23,11.5,10.183064605
2020-10-23,12.0,10.1803460775
2020-10-23,12.5,10.183064605
2020-10-23,13.0,10.182384973125
2020-10-23,13.5,10.1803460775
2020-10-23,14.0,10.17626828625
2020-10-23,14.5,10.176947918124998
2020-10-23,15.0,10.171510863125
2020-10-23,15.5,10.159277489375
2020-10-23,16.0,10.141607060624999
2020-10-23,16.5,10.121218104375
2020-10-23,17.0,10.102188411875
2020-10-24,1.0,10.181581771818182
2020-10-24,1.5,10.179604660909092
2020-10-24,2.0,10.177627549999999
2020-10-24,2.5,10.176638994545455
2020-10-24,3.0,10.175650439090909
2020-10-24,3.5,10.174661883636363
2020-10-24,4.0,10.173673328181819
2020-10-24,4.5,10.170707661818183
2020-10-24,5.0,10.172684772727273
2020-10-24,5.5,10.168730550909089
2020-10-24,6.0,10.165764884545455
2020-10-24,6.5,10.166753439999999
2020-10-24,7.0,10.164776329090909
2020-10-24,7.5,10.162799218181817
2020-10-24,8.0,10.165764884545455
2020-10-24,8.5,10.162799218181817
2020-10-24,9.0,10.159833551818181
2020-10-24,9.5,10.158844996363637
2020-10-24,10.0,10.159833551818181
2020-10-24,10.5,10.161810662727271
2020-10-24,11.0,10.15587933
2020-10-24,11.5,10.15587933
2020-10-24,12.0,10.154890774545455
2020-10-24,12.5,10.148959441818182
2020-10-24,13.0,10.152913663636363
2020-10-24,13.5,10.15390221909091
2020-10-24,14.0,10.15390221909091
2020-10-24,14.5,10.158844996363637
2020-10-24,15.0,10.159833551818181
2020-10-24,15.5,10.15785644090909
2020-10-24,16.0,10.15785644090909
2020-10-24,16.5,10.160822107272725
2020-10-24,17.0,10.158844996363637
2020-10-25,1.0,10.183744236874999
2020-10-25,1.5,10.181025709375
2020-10-25,2.0,10.17762755
2020-10-25,2.5,10.17626828625
2020-10-25,3.0,10.1749090225
2020-10-25,3.5,10.170831231249998
2020-10-25,4.0,10.1694719675
2020-10-25,4.5,10.170151599375
2020-10-25,5.0,10.167433071875
2020-10-25,5.5,10.166073808124999
2020-10-25,6.0,10.163355280625
2020-10-25,6.5,10.161996016875
2020-10-25,7.0,10.160636753124999
2020-10-25,7.5,10.159957121249999
2020-10-25,8.0,10.157918225624998
2020-10-25,8.5,10.157918225624998
2020-10-25,9.0,10.15723859375
2020-10-25,9.5,10.1531608025
2020-10-25,10.0,10.152481170625
2020-10-25,10.5,10.153840434374999
2020-10-25,11.0,10.153840434374999
2020-10-25,11.5,10.154520066249999
2020-10-25,12.0,10.152481170625
2020-10-25,12.5,10.151121906875
2020-10-25,13.0,10.14636448375
2020-10-25,13.5,10.145684851874998
2020-10-25,14.0,10.142966324375
2020-10-25,14.5,10.1368496375
2020-10-25,15.0,10.132092214375
2020-10-25,15.5,10.123256999999999
2020-10-25,16.0,10.107625466875
2020-10-25,16.5,10.091993933749999
2020-10-25,17.0,10.068206818124999
2020-10-26,1.0,10.230020989090908
2020-10-26,1.5,10.227055322727272
2020-10-26,2.0,10.225078211818182
2020-10-26,2.5,10.220135434545455
2020-10-26,3.0,10.220135434545455
2020-10-26,3.5,10.215192657272729
2020-10-26,4.0,10.212226990909091
2020-10-26,4.5,10.20827276909091
2020-10-26,5.0,10.207284213636362
2020-10-26,5.5,10.20827276909091
2020-10-26,6.0,10.203329991818181
2020-10-26,6.5,10.201352880909091
2020-10-26,7.0,10.19739865909091
2020-10-26,7.5,10.195421548181818
2020-10-26,8.0,10.193444437272728
2020-10-26,8.5,10.193444437272728
2020-10-26,9.0,10.18850166
2020-10-26,9.5,10.184547438181818
2020-10-26,10.0,10.184547438181818
2020-10-26,10.5,10.179604660909092
2020-10-26,11.0,10.172684772727273
2020-10-26,11.5,10.171696217272727
2020-10-26,12.0,10.163787773636363
2020-10-26,12.5,10.161810662727271
2020-10-26,13.0,10.15587933
2020-10-26,13.5,10.14500522
2020-10-26,14.0,10.139073887272726
2020-10-26,14.5,10.13413111
2020-10-26,15.0,10.130176888181817
2020-10-26,15.5,10.13610822090909
2020-10-26,16.0,10.128199777272727
2020-10-26,16.5,10.113371445454547
2020-10-26,17.0,10.09063467
2020-10-27,1.0,10.219324819072726
2020-10-27,1.5,10.216734803781819
2020-10-27,2.0,10.214935632854546
2020-10-27,2.5,10.210546446636364
2020-10-27,3.0,10.209894000036364
2020-10-27,3.5,10.204634885018184
2020-10-27,4.0,10.202914798527273
2020-10-27,4.5,10.199098974472728
2020-10-27,5.0,10.19830813010909
2020-10-27,5.5,10.198229045672727
2020-10-27,6.0,10.194057341654545
2020-10-27,6.5,10.192475652927271
2020-10-27,7.0,10.188659828872726
2020-10-27,7.5,10.186860657945454
2020-10-27,8.0,10.185061487018181
2020-10-27,8.5,10.184844004818181
2020-10-27,9.0,10.1811072652
2020-10-27,9.5,10.177726405545455
2020-10-27,10.0,10.178161369945455
2020-10-27,10.5,10.174642112527273
2020-10-27,11.0,10.169323684181817
2020-10-27,11.5,10.16983773301818
2020-10-27,12.0,10.16264104930909
2020-10-27,12.5,10.160841878381817
2020-10-27,13.0,10.1556618478
2020-10-27,13.5,10.1456576666
2020-10-27,14.0,10.13982518941818
2020-10-27,14.5,10.1339136278
2020-10-27,15.0,10.128357946145455
2020-10-27,15.5,10.130928190327273
2020-10-27,16.0,10.12155668461818
2020-10-27,16.5,10.105561857363638
2020-10-27,17.0,10.082370346400001
2020-10-28,1.0,10.208628649054544
2020-10-28,1.5,10.206414284836365
2020-10-28,2.0,10.20479305389091
2020-10-28,2.5,10.200957458727274
2020-10-28,3.0,10.199652565527273
2020-10-28,3.5,10.194077112763637
2020-10-28,4.0,10.193602606145456
2020-10-28,4.5,10.189925179854546
2020-10-28,5.0,10.189332046581816
2020-10-28,5.5,10.188185322254546
2020-10-28,6.0,10.18478469149091
2020-10-28,6.5,10.183598424945455
2020-10-28,7.0,10.179920998654547
2020-10-28,7.5,10.17829976770909
2020-10-28,8.0,10.176678536763635
2020-10-28,8.5,10.176243572363637
2020-10-28,9.0,10.1737128704
2020-10-28,9.5,10.17090537290909
2020-10-28,10.0,10.17177530170909
2020-10-28,10.5,10.169679564145454
2020-10-28,11.0,10.165962595636362
2020-10-28,11.5,10.167979248763636
2020-10-28,12.0,10.161494324981819
2020-10-28,12.5,10.159873094036362
2020-10-28,13.0,10.1554443656
2020-10-28,13.5,10.1463101132
2020-10-28,14.0,10.140576491563635
2020-10-28,14.5,10.1336961456
2020-10-28,15.0,10.12653900410909
2020-10-28,15.5,10.125748159745454
2020-10-28,16.0,10.114913591963637
2020-10-28,16.5,10.097752269272728
2020-10-28,17.0,10.0741060228
2020-10-29,1.0,10.197932479036364
2020-10-29,1.5,10.196093765890907
2020-10-29,2.0,10.194650474927274
2020-10-29,2.5,10.191368470818182
2020-10-29,3.0,10.189411131018181
2020-10-29,3.5,10.18351934050909
2020-10-29,4.0,10.184290413763636
2020-10-29,4.5,10.180751385236363
2020-10-29,5.0,10.180355963054545
2020-10-29,5.5,10.178141598836362
2020-10-29,6.0,10.175512041327273
2020-10-29,6.5,10.174721196963636
2020-10-29,7.0,10.171182168436363
2020-10-29,7.5,10.169738877472726
2020-10-29,8.0,10.16829558650909
2020-10-29,8.5,10.16764313990909
2020-10-29,9.0,10.1663184756
2020-10-29,9.5,10.164084340272728
2020-10-29,10.0,10.165389233472727
2020-10-29,10.5,10.164717015763637
2020-10-29,11.0,10.162601507090908
2020-10-29,11.5,10.16612076450909
2020-10-29,12.0,10.160347600654545
2020-10-29,12.5,10.158904309690909
2020-10-29,13.0,10.1552268834
2020-10-29,13.5,10.146962559799999
2020-10-29,14.0,10.14132779370909
2020-10-29,14.5,10.133478663399998
2020-10-29,15.0,10.124720062072727
2020-10-29,15.5,10.120568129163635
2020-10-29,16.0,10.10827049930909
2020-10-29,16.5,10.08994268118182
2020-10-29,17.0,10.0658416992
2020-10-30,1.0,10.187236309018182
2020-10-30,1.5,10.185773246945454
2020-10-30,2.0,10.184507895963637
2020-10-30,2.5,10.181779482909091
2020-10-30,3.0,10.17916969650909
2020-10-30,3.5,10.172961568254545
2020-10-30,4.0,10.174978221381817
2020-10-30,4.5,10.171577590618181
2020-10-30,5.0,10.17137987952727
2020-10-30,5.5,10.168097875418182
2020-10-30,6.0,10.166239391163638
2020-10-30,6.5,10.16584396898182
2020-10-30,7.0,10.162443338218182
2020-10-30,7.5,10.161177987236364
2020-10-30,8.0,10.159912636254544
2020-10-30,8.5,10.159042707454546
2020-10-30,9.0,10.1589240808
2020-10-30,9.5,10.157263307636363
2020-10-30,10.0,10.159003165236363
2020-10-30,10.5,10.159754467381818
2020-10-30,11.0,10.159240418545455
2020-10-30,11.5,10.164262280254546
2020-10-30,12.0,10.159200876327272
2020-10-30,12.5,10.157935525345454
2020-10-30,13.0,10.1550094012
2020-10-30,13.5,10.147615006399999
2020-10-30,14.0,10.142079095854543
2020-10-30,14.5,10.1332611812
2020-10-30,15.0,10.122901120036362
2020-10-30,15.5,10.115388098581818
2020-10-30,16.0,10.101627406654545
2020-10-30,16.5,10.08213309309091
2020-10-30,17.0,10.057577375600001
2020-10-31,1.0,10.176540139000002
2020-10-31,1.5,10.175452728
2020-10-31,2.0,10.174365317000001
2020-10-31,2.5,10.172190494999999
2020-10-31,3.0,10.168928262
2020-10-31,3.5,10.162403796
2020-10-31,4.0,10.165666028999999
2020-10-31,4.5,10.162403796
2020-10-31,5.0,10.162403796
2020-10-31,5.5,10.158054152
2020-10-31,6.0,10.156966741
2020-10-31,6.5,10.156966741
2020-10-31,7.0,10.153704508
2020-10-31,7.5,10.152617096999998
2020-10-31,8.0,10.151529686
2020-10-31,8.5,10.150442275
2020-10-31,9.0,10.151529686
2020-10-31,9.5,10.150442275
2020-10-31,10.0,10.152617096999998
2020-10-31,10.5,10.154791919
2020-10-31,11.0,10.15587933
2020-10-31,11.5,10.162403796
2020-10-31,12.0,10.158054152
2020-10-31,12.5,10.156966741
2020-10-31,13.0,10.154791919
2020-10-31,13.5,10.148267452999999
2020-10-31,14.0,10.142830398
2020-10-31,14.5,10.133043699
2020-10-31,15.0,10.121082177999998
2020-10-31,15.5,10.110208067999999
2020-10-31,16.0,10.094984314
2020-10-31,16.5,10.074323505
2020-10-31,17.0,10.049313052
2020-11-01,1.0,10.2564648475
2020-11-01,1.5,10.257371023333333
2020-11-01,2.0,10.255558671666666
2020-11-01,2.5,10.254652495833334
2020-11-01,3.0,10.249215440833332
2020-11-01,3.5,10.249215440833332
2020-11-01,4.0,10.245590737499999
2020-11-01,4.5,10.245590737499999
2020-11-01,5.0,10.243778385833334
2020-11-01,5.5,10.243778385833334
2020-11-01,6.0,10.243778385833334
2020-11-01,6.5,10.244684561666666
2020-11-01,7.0,10.241059858333331
2020-11-01,7.5,10.241966034166667
2020-11-01,8.0,10.241059858333331
2020-11-01,8.5,10.240153682499999
2020-11-01,9.0,10.237435155
2020-11-01,9.5,10.236528979166666
2020-11-01,10.0,10.236528979166666
2020-11-01,10.5,10.234716627500001
2020-11-01,11.0,10.234716627500001
2020-11-01,11.5,10.231091924166666
2020-11-01,12.0,10.230185748333334
2020-11-01,12.5,10.2319981
2020-11-01,13.0,10.2292795725
2020-11-01,13.5,10.2292795725
2020-11-01,14.0,10.227467220833333
2020-11-01,14.5,10.226561045
2020-11-01,15.0,10.225654869166666
2020-11-01,15.5,10.2238425175
2020-11-01,16.0,10.222936341666667
2020-11-01,16.5,10.206625176666666
2020-11-01,17.0,10.191220187499999
2020-11-02,1.0,10.458800965714284
2020-11-02,1.5,10.454917355000001
2020-11-02,2.0,10.45258718857143
2020-11-02,2.5,10.450257022142859
2020-11-02,3.0,10.447926855714286
2020-11-02,3.5,10.443266522857144
2020-11-02,4.0,10.442489800714286
2020-11-02,4.5,10.441713078571428
2020-11-02,5.0,10.440936356428573
2020-11-02,5.5,10.439382912142857
2020-11-02,6.0,10.436276023571429
2020-11-02,6.5,10.434722579285713
2020-11-02,7.0,10.430838968571429
2020-11-02,7.5,10.428508802142856
2020-11-02,8.0,10.428508802142856
2020-11-02,8.5,10.423071747142858
2020-11-02,9.0,10.422295025
2020-11-02,9.5,10.41996485857143
2020-11-02,10.0,10.41918813642857
2020-11-02,10.5,10.41918813642857
2020-11-02,11.0,10.41918813642857
2020-11-02,11.5,10.414527803571428
2020-11-02,12.0,10.406760582142857
2020-11-02,12.5,10.40831402642857
2020-11-02,13.0,10.406760582142857
2020-11-02,13.5,10.405207137857142
2020-11-02,14.0,10.401323527142859
2020-11-02,14.5,10.396663194285715
2020-11-02,15.0,10.393556305714284
2020-11-02,15.5,10.390449417142857
2020-11-02,16.0,10.39510975
2020-11-02,16.5,10.394333027857144
2020-11-02,17.0,10.388119250714285
2020-11-03,1.0,10.547347290000001
2020-11-03,1.5,10.547347290000001
2020-11-03,2.0,10.508067341632653
2020-11-03,2.5,10.50607005612245
2020-11-03,3.0,10.502519326326532
2020-11-03,3.5,10.498524755306123
2020-11-03,4.0,10.497858993469388
2020-11-03,4.5,10.497193231632654
2020-11-03,5.0,10.49652746979592
2020-11-03,5.5,10.495195946122449
2020-11-03,6.0,10.49253289877551
2020-11-03,6.5,10.491201375102039
2020-11-03,7.0,10.487872565918368
2020-11-03,7.5,10.485875280408163
2020-11-03,8.0,10.485875280408163
2020-11-03,8.5,10.481214947551022
2020-11-03,9.0,10.478995741428573
2020-11-03,9.5,10.476998455918368
2020-11-03,10.0,10.476332694081632
2020-11-03,10.5,10.476332694081632
2020-11-03,11.0,10.476332694081632
2020-11-03,11.5,10.472338123061224
2020-11-03,12.0,10.465680504693877
2020-11-03,12.5,10.467012028367346
2020-11-03,13.0,10.465680504693877
2020-11-03,13.5,10.464348981020407
2020-11-03,14.0,10.461020171836736
2020-11-03,14.5,10.457025600816328
2020-11-03,15.0,10.454362553469386
2020-11-03,15.5,10.450146061836733
2020-11-03,16.0,10.454140632857143
2020-11-03,16.5,10.45347487102041
2020-11-03,17.0,10.44814877632653
2020-11-04,1.0,10.592086485428572
2020-11-04,1.5,10.591775796571428
2020-11-04,2.0,10.563547494693879
2020-11-04,2.5,10.561883090102041
2020-11-04,3.0,10.557111796938775
2020-11-04,3.5,10.553782987755104
2020-11-04,4.0,10.55322818622449
2020-11-04,4.5,10.552673384693877
2020-11-04,5.0,10.552118583163265
2020-11-04,5.5,10.551008980102042
2020-11-04,6.0,10.548789773979593
2020-11-04,6.5,10.547680170918367
2020-11-04,7.0,10.544906163265306
2020-11-04,7.5,10.543241758673469
2020-11-04,8.0,10.543241758673469
2020-11-04,8.5,10.539358147959183
2020-11-04,9.0,10.535696457857142
2020-11-04,9.5,10.534032053265307
2020-11-04,10.0,10.533477251734693
2020-11-04,10.5,10.533477251734693
2020-11-04,11.0,10.533477251734693
2020-11-04,11.5,10.53014844255102
2020-11-04,12.0,10.524600427244899
2020-11-04,12.5,10.525710030306122
2020-11-04,13.0,10.524600427244899
2020-11-04,13.5,10.523490824183671
2020-11-04,14.0,10.520716816530614
2020-11-04,14.5,10.51738800734694
2020-11-04,15.0,10.515168801224489
2020-11-04,15.5,10.50984270653061
2020-11-04,16.0,10.513171515714285
2020-11-04,16.5,10.512616714183673
2020-11-04,17.0,10.508178301938775
2020-11-05,1.0,10.636825680857143
2020-11-05,1.5,10.636204303142858
2020-11-05,2.0,10.619027647755102
2020-11-05,2.5,10.617696124081633
2020-11-05,3.0,10.611704267551021
2020-11-05,3.5,10.609041220204082
2020-11-05,4.0,10.608597378979592
2020-11-05,4.5,10.608153537755102
2020-11-05,5.0,10.607709696530613
2020-11-05,5.5,10.606822014081633
2020-11-05,6.0,10.605046649183674
2020-11-05,6.5,10.604158966734692
2020-11-05,7.0,10.601939760612245
2020-11-05,7.5,10.600608236938774
2020-11-05,8.0,10.600608236938774
2020-11-05,8.5,10.597501348367347
2020-11-05,9.0,10.592397174285715
2020-11-05,9.5,10.591065650612245
2020-11-05,10.0,10.590621809387756
2020-11-05,10.5,10.590621809387756
2020-11-05,11.0,10.590621809387756
2020-11-05,11.5,10.587958762040817
2020-11-05,12.0,10.583520349795918
2020-11-05,12.5,10.584408032244898
2020-11-05,13.0,10.583520349795918
2020-11-05,13.5,10.582632667346937
2020-11-05,14.0,10.58041346122449
2020-11-05,14.5,10.577750413877553
2020-11-05,15.0,10.57597504897959
2020-11-05,15.5,10.569539351224488
2020-11-05,16.0,10.572202398571429
2020-11-05,16.5,10.57175855734694
2020-11-05,17.0,10.568207827551019
2020-11-06,1.0,10.681564876285714
2020-11-06,1.5,10.680632809714286
2020-11-06,2.0,10.674507800816327
2020-11-06,2.5,10.673509158061226
2020-11-06,3.0,10.666296738163267
2020-11-06,3.5,10.664299452653061
2020-11-06,4.0,10.663966571734695
2020-11-06,4.5,10.663633690816326
2020-11-06,5.0,10.66330080989796
2020-11-06,5.5,10.662635048061224
2020-11-06,6.0,10.661303524387757
2020-11-06,6.5,10.660637762551021
2020-11-06,7.0,10.658973357959184
2020-11-06,7.5,10.657974715204082
2020-11-06,8.0,10.657974715204082
2020-11-06,8.5,10.655644548775511
2020-11-06,9.0,10.649097890714286
2020-11-06,9.5,10.648099247959182
2020-11-06,10.0,10.647766367040816
2020-11-06,10.5,10.647766367040816
2020-11-06,11.0,10.647766367040816
2020-11-06,11.5,10.645769081530611
2020-11-06,12.0,10.64244027234694
2020-11-06,12.5,10.643106034183672
2020-11-06,13.0,10.64244027234694
2020-11-06,13.5,10.641774510510205
2020-11-06,14.0,10.640110105918367
2020-11-06,14.5,10.638112820408164
2020-11-06,15.0,10.636781296734695
2020-11-06,15.5,10.629235995918368
2020-11-06,16.0,10.631233281428571
2020-11-06,16.5,10.630900400510205
2020-11-06,17.0,10.628237353163266
2020-11-07,1.0,10.726304071714287
2020-11-07,1.5,10.725061316285712
2020-11-07,2.0,10.72998795387755
2020-11-07,2.5,10.729322192040817
2020-11-07,3.0,10.720889208775512
2020-11-07,3.5,10.71955768510204
2020-11-07,4.0,10.719335764489795
2020-11-07,4.5,10.719113843877551
2020-11-07,5.0,10.718891923265307
